,ENGINE_COOLANT_TEMP,AMBIENT_AIR_TEMP,ENGINE_LOAD,MAF,THROTTLE_POS,SPEED,ENGINE_RPM,FUEL_LEVEL,LOG_ENGINE_RPM,LOG_MAF
277,82.0,4.0,30.2,5.58,24.7,25.0,1154,52.9,7.0509894479345965,1.719188955604673
278,82.0,4.0,53.7,10.87,29.4,28.0,1396,53.7,7.241366284038651,2.3860067931294338
279,82.0,4.0,53.7,11.29,29.4,29.0,1439,54.1,7.271703707582295,2.4239174667355257
280,83.0,4.0,62.7,8.41,27.1,30.0,1065,55.3,6.970730079082493,2.129421592890914
281,83.0,4.0,54.1,7.87,26.7,29.0,1014,55.3,6.921658185137321,2.063058189494107
282,84.0,4.0,63.1,8.83,27.5,26.0,982,55.3,6.889591309372796,2.178155127866145
283,84.0,4.0,62.7,10.65,29.4,26.0,1308,55.3,7.1762545327816705,2.3655599860521432
284,84.0,4.0,60.4,11.7,29.8,27.0,1324,56.1,7.18841273725224,2.459588927273792
285,84.0,4.0,60.0,11.61,29.8,27.0,1341,56.5,7.201170884027391,2.4518668818424407
286,84.0,4.0,60.0,11.89,29.8,28.0,1361,56.9,7.21597500338622,2.475697794806976
287,84.0,4.0,45.5,7.54,24.7,23.0,1403,57.3,7.24636808081522,2.0202223146458507
288,84.0,4.0,22.4,3.48,18.4,18.0,1064,56.9,6.969790670841439,1.2470325811426635
289,84.0,4.0,48.6,5.92,24.3,18.0,890,56.5,6.791221463849781,1.778336617814819
290,84.0,4.0,60.4,8.26,26.7,20.0,928,56.5,6.833031733863787,2.1114247085982547
291,84.0,4.0,20.8,2.53,17.3,16.0,940,56.5,6.84587987632788,0.9282196979962677
292,85.0,4.0,28.2,2.94,17.6,15.0,824,56.1,6.714170531123064,1.0784099214865868
293,85.0,4.0,43.9,4.72,22.0,10.0,795,56.1,6.678342115912193,1.5518090114618484
294,85.0,4.0,42.4,4.64,21.2,0.0,808,54.9,6.694562059758719,1.534714581755382
295,85.0,4.0,37.6,4.28,20.4,0.0,807,54.5,6.693323669509106,1.453953243238538
296,85.0,4.0,36.5,4.12,20.4,0.0,822,54.5,6.711740396272725,1.4158534060798522
297,85.0,4.0,38.4,4.35,20.4,2.0,797,54.5,6.68085468004492,1.4701760749856236
298,85.0,4.0,30.6,4.36,20.8,5.0,726,54.5,6.587550016202207,1.472472286718715
299,86.0,4.0,38.4,4.13,20.4,7.0,776,54.5,6.654152521471879,1.4182776491036626
300,86.0,4.0,39.6,4.49,20.4,8.0,782,54.5,6.661854741824084,1.5018529244712875
301,86.0,4.0,39.2,4.34,20.4,7.0,783,54.5,6.663132697267942,1.4678745785270335
302,87.0,4.0,36.5,4.26,20.4,4.0,772,54.5,6.648984551320113,1.4492693950230355
303,87.0,4.0,40.4,4.54,20.8,0.0,793,54.5,6.675823222895882,1.5129272323175496
304,88.0,4.0,41.6,4.48,20.8,0.0,789,54.1,6.670766322113302,1.4996232696411547
305,88.0,4.0,34.9,4.18,20.4,0.0,802,54.1,6.687108609113397,1.4303114857710861
306,88.0,4.0,38.8,4.38,20.8,0.0,794,54.1,6.677083462506581,1.477048952698831
307,89.0,4.0,39.6,4.42,20.8,0.0,784,54.1,6.664409021625918,1.4861399223339251
308,89.0,4.0,38.8,4.27,20.4,0.0,808,54.1,6.694562059758719,1.4516140614325432
309,90.0,4.0,37.6,4.18,20.4,0.0,806,54.1,6.6920837437473235,1.4303114857710861
310,90.0,4.0,39.2,4.15,20.4,0.0,808,54.1,6.694562059758719,1.4231085752064334
311,91.0,4.0,38.4,4.31,20.4,0.0,800,54.1,6.684611728917927,1.4609381361341909
312,91.0,4.0,38.0,4.2,20.4,0.0,799,54.1,6.683360947017839,1.4350847633845325
313,91.0,4.0,37.3,4.09,20.4,0.0,799,54.1,6.683360947017839,1.408545214553458
314,92.0,4.0,37.6,4.12,20.8,0.0,802,54.5,6.687108609113397,1.4158534060798522
315,92.0,4.0,38.4,4.27,20.4,0.0,781,54.5,6.660575151120096,1.4516140614325432
316,93.0,4.0,38.4,4.37,20.8,0.0,786,54.5,6.6669567937014715,1.4747632379404245
317,93.0,4.0,38.4,4.4,20.8,0.0,799,54.5,6.683360947017839,1.481604768196917
318,94.0,4.0,37.3,4.14,20.4,0.0,805,54.5,6.690842278660799,1.4206960293830875
319,94.0,4.0,36.9,4.14,20.4,0.0,802,54.5,6.687108609113397,1.4206960293830875
320,94.0,4.0,39.6,4.53,20.8,0.0,805,54.5,6.690842278660799,1.5107221602454703
321,94.0,4.0,81.6,10.41,29.4,13.0,906,54.5,6.809039307146732,2.3427669786883523
322,95.0,4.0,15.3,2.72,17.3,16.0,1137,55.3,7.036148494630043,1.0006322479548972
323,95.0,4.0,18.4,3.4,20.0,13.0,1271,54.9,7.147559271976236,1.2237757257397195
324,95.0,4.0,35.7,4.44,20.8,4.0,806,54.5,6.6920837437473235,1.4906546016693334
325,96.0,4.0,42.7,4.73,21.2,1.0,813,54.1,6.700731110777823,1.5539254139203098
326,96.0,4.0,40.8,4.75,21.2,0.0,810,53.7,6.697034248901052,1.5581448285728434
327,96.0,4.0,36.5,4.61,21.2,0.0,797,54.1,6.68085468004492,1.5282280739282734
328,97.0,4.0,42.4,4.67,21.6,0.0,792,54.1,6.674561393077052,1.5411592858135454
329,97.0,4.0,36.9,4.38,20.4,0.0,806,54.1,6.6920837437473235,1.477048952698831
330,99.0,4.0,42.0,4.64,21.6,9.0,783,54.9,6.663132697267942,1.534714581755382
331,99.0,4.0,41.6,4.44,20.8,9.0,796,54.9,6.679599187100664,1.4906546016693334
332,99.0,4.0,41.6,4.51,20.8,8.0,802,54.9,6.687108609113397,1.5062973752440525
333,90.0,4.0,43.1,7.3,25.9,35.0,1169,54.9,7.0639039623275,1.9878744851406374
334,89.0,4.0,40.8,6.76,25.1,36.0,1167,54.9,7.062191633143454,1.9110230379838558
335,89.0,4.0,39.6,6.79,25.1,36.0,1188,54.9,7.080026500764341,1.915451088845999
336,91.0,4.0,48.2,6.94,25.5,20.0,1030,53.3,6.937314082194555,1.937301918610922
337,84.0,4.0,35.7,6.43,24.3,35.0,1222,54.1,7.108244140549871,1.8609746937705112
338,83.0,4.0,48.2,12.38,29.8,55.0,1912,54.9,7.555905094134359,2.5160823480318912
339,83.0,4.0,29.8,8.21,27.1,53.0,1804,54.9,7.497761701176893,2.1053530452670093
340,83.0,4.0,17.6,4.64,22.4,51.0,1765,54.5,7.47590596993397,1.534714581755382
341,83.0,4.0,49.8,13.09,30.6,52.0,1626,54.1,7.393878290722762,2.5718486563159995
342,82.0,4.0,47.8,11.88,29.0,51.0,1748,53.7,7.466227556787564,2.4748563981095795
343,82.0,4.0,30.6,7.52,26.3,48.0,1697,53.7,7.436617265823502,2.017566270940463
344,82.0,4.0,35.7,9.64,29.0,51.0,1651,53.3,7.409136444525822,2.2659212123568886
345,82.0,4.0,18.0,4.56,22.0,53.0,1697,53.3,7.436617265823502,1.5173228428245162
346,82.0,4.0,40.8,10.64,29.0,54.0,1793,52.9,7.4916454741628575,2.364620577898456
347,82.0,4.0,52.2,14.05,31.0,53.0,1838,53.7,7.516433303459702,2.6426224669541294
348,82.0,4.0,35.7,7.47,24.7,49.0,1411,53.7,7.252053952561531,2.0108951330135256
349,82.0,4.0,22.4,2.32,20.0,45.0,1308,53.3,7.1762545327816705,0.8415676167126085
350,83.0,4.0,18.0,3.97,21.2,50.0,1467,52.9,7.290974778824645,1.3787663465882363
351,82.0,4.0,20.4,3.57,19.6,41.0,1190,52.5,7.081708586945911,1.2725658759035532
352,93.0,4.0,35.3,4.15,20.4,0.0,814,52.2,6.701960367231042,1.4231085752064334
353,94.0,4.0,36.1,4.24,20.0,11.0,792,52.2,6.674561393077052,1.4445635050928953
354,94.0,4.0,100.0,16.25,28.6,27.0,2882,52.9,7.966239776906448,2.788092970314206
355,94.0,4.0,19.2,4.77,25.9,36.0,1805,53.7,7.498315871320998,1.5623465145438338
356,94.0,4.0,25.9,10.41,29.8,43.0,1668,53.7,7.419380583518213,2.3427669786883523
357,82.0,4.0,42.4,8.19,29.0,49.0,1202,50.2,7.0917421159271,2.1029140199650924
358,82.0,4.0,100.0,21.97,36.1,54.0,1384,50.6,7.232733136900158,3.0896779319131316
359,82.0,4.0,72.5,16.57,32.2,55.0,1475,51.8,7.296413269451886,2.8075938917885
360,83.0,3.0,19.6,9.29,27.8,61.0,3154,52.9,8.05642676784004,2.228938660468368
361,83.0,3.0,61.2,17.98,32.2,61.0,2058,52.2,7.629489916879903,2.889260084660825
362,83.0,3.0,27.8,5.41,23.1,60.0,2028,52.2,7.6148053652041705,1.6882492777012568
363,83.0,3.0,18.0,5.39,23.1,55.0,1967,51.8,7.584264818897448,1.6845455704496455
364,83.0,3.0,17.6,5.25,26.3,62.0,1820,51.0,7.506591780620291,1.6582282670797048
365,83.0,3.0,20.0,5.94,23.9,54.0,2058,51.4,7.629489916879903,1.7817093017247079
366,83.0,4.0,54.1,14.1,31.0,60.0,1817,51.8,7.504942068946529,2.646174868306106
367,83.0,4.0,35.7,20.16,34.5,70.0,2255,52.5,7.720905252380238,3.0037004928063413
368,83.0,4.0,20.0,9.32,30.2,76.0,2341,52.9,7.758333467918079,2.232162735993631
369,87.0,6.0,35.7,4.05,20.0,0.0,813,49.4,6.700731110777823,1.3987171280319974
370,88.0,6.0,47.1,5.5,22.4,2.0,857,49.4,6.753437919764641,1.7047482740565905
371,88.0,6.0,36.5,4.27,20.4,0.0,860,50.2,6.756932390410344,1.4516140614325432
372,89.0,6.0,75.7,8.24,28.2,18.0,845,49.8,6.739336628540606,2.1090004652805963
373,89.0,7.0,40.8,4.47,20.8,0.0,789,47.5,6.670766322113302,1.497388632339099
374,90.0,7.0,100.0,47.15,32.9,34.0,3081,48.6,8.033009498921238,3.853334030288374
375,91.0,7.0,20.8,3.14,18.4,27.0,1091,48.2,6.994849986749661,1.1442231183914489
376,91.0,7.0,100.0,25.54,61.2,44.0,1473,49.4,7.295056417141517,3.2402458897586603
377,92.0,7.0,100.0,44.5,83.5,49.0,2342,51.4,7.758760544584648,3.7954892116441044
378,92.0,7.0,20.4,7.08,25.5,55.0,2278,51.4,7.731053144446109,1.9572740489485563
379,91.0,7.0,100.0,58.37,52.9,65.0,2907,51.8,7.974876900902873,4.066802076347788
380,91.0,7.0,100.0,39.9,43.5,73.0,2237,52.5,7.712890961937156,3.686376348958474
381,91.0,7.0,19.2,5.36,22.7,71.0,1978,52.9,7.589841512688219,1.6789641616498574
382,91.0,7.0,17.6,5.11,22.7,68.0,1898,51.4,7.548555979696744,1.6311995999103102
383,91.0,7.0,18.0,4.66,22.7,55.0,1814,49.8,7.50328963122635,1.5390156627298062
384,90.0,7.0,16.9,3.88,20.4,35.0,1363,47.8,7.217443432430208,1.3558354113671076
385,89.0,7.0,37.3,4.18,20.0,24.0,811,43.9,6.698268055348459,1.4303114857710861
386,88.0,7.0,100.0,43.1,53.3,41.0,1912,44.7,7.555905094134359,3.763523020311558
387,88.0,7.0,100.0,37.65,43.1,54.0,2042,47.1,7.6216849992143265,3.628332980806327
388,88.0,7.0,25.1,22.18,33.7,60.0,2096,49.0,7.647786045918032,3.099191027007883
389,88.0,7.0,82.7,25.07,34.9,67.0,2102,49.4,7.650644551912634,3.221671952058514
390,88.0,7.0,91.4,30.76,36.9,67.0,2267,50.2,7.72621265094864,3.4262151771471956
391,87.0,7.0,82.4,21.92,34.1,68.0,1847,50.6,7.521317980740658,3.0873995077002516
392,87.0,7.0,71.4,19.53,32.9,68.0,1860,51.0,7.5283317672448815,2.9719517960918633
393,87.0,7.0,17.6,4.73,22.4,60.0,1825,51.0,7.509335266564537,1.5539254139203098
394,87.0,7.0,17.6,4.12,22.0,58.0,1586,50.2,7.36897040282531,1.4158534060798522
395,86.0,7.0,100.0,28.26,45.1,65.0,1638,50.6,7.401231265023515,3.341447412642085
396,86.0,7.0,100.0,30.22,37.6,60.0,1816,51.0,7.504391559711899,3.4085039899352614
397,85.0,7.0,49.8,10.76,28.6,52.0,1702,50.6,7.439559309720863,2.3758356476704368
398,85.0,7.0,100.0,35.77,54.5,70.0,1920,51.0,7.5600804655426606,3.577109581227314
399,85.0,7.0,17.3,6.07,24.3,69.0,2346,51.0,7.7604670296396785,1.8033587698160392
400,84.0,7.0,18.4,4.51,21.6,42.0,1835,49.0,7.51479976103363,1.5062973752440525
401,84.0,8.0,18.8,9.2,29.8,52.0,2110,46.3,7.654443226944045,2.219203592750641
402,84.0,8.0,20.8,6.47,27.5,57.0,2262,47.5,7.724004657118153,1.8671762630723026
403,83.0,8.0,88.2,24.97,35.3,61.0,1953,48.2,7.577121931388712,3.2176751443397387
404,83.0,8.0,23.1,5.23,23.5,59.0,2035,49.4,7.618251098368096,1.6544114692814023
405,83.0,8.0,27.1,4.94,23.1,37.0,1987,49.4,7.594381243055088,1.5973655336289605
406,83.0,8.0,46.7,18.73,31.8,44.0,1585,46.3,7.368339686942296,2.9301265698462786
407,83.0,8.0,100.0,27.93,29.8,59.0,2456,47.5,7.806289289674199,3.32970141576088
408,83.0,8.0,100.0,35.19,65.9,69.0,2042,48.6,7.6216849992143265,3.5607619797506573
409,83.0,8.0,100.0,42.89,42.7,73.0,2399,49.8,7.782807263256535,3.758638721844247
410,83.0,8.0,100.0,35.89,42.0,77.0,2035,50.2,7.618251098368096,3.58045873302243
411,83.0,8.0,100.0,31.81,38.0,76.0,2085,51.0,7.642524134712518,3.459780737197707
412,84.0,8.0,87.8,24.52,34.5,73.0,2067,51.4,7.633853560165561,3.199489151851044
413,84.0,8.0,83.1,24.68,34.9,77.0,2016,51.4,7.608870629687291,3.205993239555825
414,84.0,8.0,63.5,18.41,32.5,76.0,2130,51.4,7.6638772591729545,2.9128940495632905
415,84.0,8.0,18.8,5.87,23.9,64.0,2065,51.0,7.632885505879394,1.769854804197742
416,83.0,8.0,17.6,3.23,18.8,33.0,1323,49.4,7.187657164870814,1.1724824468320405
417,83.0,8.0,24.3,8.33,28.2,40.0,1561,46.7,7.353081921156047,2.1198635762267632
418,83.0,8.0,100.0,40.67,83.5,52.0,2201,48.6,7.6966670819808005,3.7054907445072813
419,83.0,8.0,72.2,6.53,23.5,52.0,1738,50.2,7.460490306400711,1.8764070964276849
420,83.0,8.0,19.2,4.72,22.4,33.0,1667,50.2,7.418780883350674,1.5518090114618484
421,84.0,8.0,100.0,20.17,54.1,45.0,1227,47.5,7.112327445525907,3.0041964015447014
422,84.0,8.0,100.0,27.86,57.6,56.0,1584,48.6,7.367708573005684,3.3271920042454135
423,84.0,8.0,18.4,4.96,22.4,42.0,1850,49.0,7.522940918612911,1.6014059423497191
424,85.0,9.0,87.1,19.93,32.5,17.0,1851,43.1,7.523481313113746,2.992226184400317
425,85.0,9.0,21.6,3.22,18.4,16.0,1150,44.3,7.047517222226861,1.169381670115275
426,85.0,9.0,42.4,4.68,21.2,23.0,768,42.7,6.643789734449755,1.5432983236047462
427,85.0,9.0,38.0,4.42,20.0,13.0,872,42.4,6.770789425055769,1.4861399223339251
428,85.0,9.0,45.5,5.16,23.5,9.0,726,42.0,6.587550016202207,1.6409367732919022
429,85.0,9.0,40.0,4.49,20.8,0.0,772,42.4,6.648984551320113,1.5018529244712875
430,86.0,9.0,38.8,18.55,32.9,100.0,3403,53.3,8.132412674794764,2.920469842961799
431,85.0,9.0,78.0,40.44,38.0,105.0,3337,51.0,8.112827479051044,3.6998194188802622
432,85.0,9.0,100.0,71.1,83.5,111.0,3575,50.6,8.181720455407829,4.264087350873893
433,85.0,9.0,18.4,9.49,28.2,83.0,3645,50.2,8.201111644717107,2.250238717995909
434,84.0,9.0,18.0,6.39,24.7,47.0,2237,45.1,7.712890961937156,1.854734424883954
435,84.0,9.0,96.1,51.38,83.5,61.0,1801,42.4,7.4960973457312035,3.9392490111445633
436,83.0,9.0,100.0,66.59,83.5,79.0,3203,44.7,8.071843149921365,4.198554431139801
437,83.0,9.0,20.4,7.28,25.9,44.0,2473,46.7,7.813187267925783,1.9851309995712225
438,83.0,9.0,93.7,64.22,53.3,57.0,2518,42.7,7.831220215001433,4.16231470423284
439,83.0,9.0,100.0,60.37,83.5,67.0,2859,44.7,7.9582271926720844,4.100492309372854
440,83.0,9.0,100.0,69.18,83.5,69.0,3378,47.5,8.125039097663779,4.236711817964068
441,83.0,9.0,19.6,9.23,27.5,59.0,3068,48.2,8.028781162813091,2.222459156857117
442,83.0,9.0,18.8,8.69,27.1,58.0,2920,47.1,7.979338895604793,2.1621730543520927
443,83.0,9.0,100.0,65.34,83.5,82.0,3076,45.9,8.031385330950632,4.179604421477484
444,83.0,9.0,100.0,24.68,32.5,81.0,4242,48.2,8.352790135360365,3.205993239555825
445,83.0,9.0,19.2,10.09,28.6,33.0,3584,46.7,8.18423477437384,2.3115449334735403
446,83.0,9.0,20.0,7.02,25.5,40.0,2361,41.6,7.766840537509062,1.948763360487852
447,83.0,9.0,100.0,44.18,36.1,31.0,3832,43.1,8.251142139351712,3.7882722206266473
448,83.0,9.0,23.9,15.01,34.9,26.0,1587,40.4,7.369600721156528,2.7087167122676203
449,83.0,9.0,100.0,60.42,83.5,54.0,2756,42.0,7.9215356324963935,4.101320192509337
450,83.0,9.0,100.0,61.2,83.5,72.0,2868,45.5,7.961370202068186,4.114147205858149
451,84.0,9.0,42.4,11.76,27.8,87.0,3665,47.8,8.206583614593603,2.464704027504491
452,84.0,9.0,100.0,61.86,83.5,90.0,2980,49.0,7.99967857983502,4.1248737834224585
453,85.0,9.0,18.0,7.9,26.7,71.0,2902,49.0,7.973155433788723,2.0668628860552465
454,85.0,9.0,19.6,5.75,23.5,27.0,2051,45.5,7.6260827585599475,1.7492000287222875
455,85.0,9.0,100.0,54.74,83.5,53.0,2622,41.2,7.871692664705034,4.00259472188071
456,85.0,9.0,100.0,39.75,36.9,42.0,2629,45.1,7.874358825110254,3.682609866257573
457,85.0,9.0,19.2,3.46,18.0,38.0,1259,43.5,7.138073034838628,1.241268878086932
458,85.0,9.0,100.0,77.58,83.5,63.0,3697,44.3,8.215276959207122,4.351309674901741
459,85.0,9.0,26.7,75.94,83.5,71.0,4438,47.8,8.397959103717866,4.329943567971947
460,86.0,9.0,72.5,58.55,42.0,85.0,3978,50.2,8.2885344596653,4.0698811071231455
461,86.0,9.0,18.4,7.68,26.3,76.0,2807,49.4,7.939871576718135,2.0386196773679055
462,86.0,9.0,17.6,6.39,24.7,57.0,2360,47.5,7.766416898443384,1.854734424883954
463,86.0,9.0,18.4,4.37,21.6,27.0,1705,45.5,7.441320390304128,1.4747632379404245
464,86.0,9.0,27.1,3.65,20.0,3.0,809,43.1,6.695798918294586,1.2947274415669654
465,86.0,9.0,39.6,4.32,20.4,0.0,782,42.4,6.661854741824084,1.4632556337374738
466,86.0,9.0,43.9,4.72,21.2,0.0,784,43.9,6.664409021625918,1.5518090114618484
467,87.0,9.0,43.1,5.69,26.7,7.0,751,45.5,6.621405653095692,1.7387104238851487
468,87.0,9.0,99.2,28.05,37.3,13.0,1797,48.2,7.493873887340042,3.3339886676193284
469,87.0,9.0,56.9,16.17,32.5,17.0,1365,48.6,7.218909708351661,2.783157735431933
470,87.0,9.0,92.5,18.92,35.7,36.0,1357,49.0,7.213031660571789,2.9402196164778536
471,87.0,9.0,100.0,73.02,83.5,66.0,3563,51.0,8.178358165886499,4.2907333899223685
472,88.0,9.0,100.0,71.73,83.5,79.0,4343,52.9,8.376320632765077,4.272909084079512
473,88.0,9.0,100.0,68.17,83.5,103.0,3943,54.5,8.279697134131242,4.2220046000439035
474,89.0,9.0,100.0,56.45,41.2,102.0,3475,54.1,8.153349758286662,4.033355308310463
475,88.0,9.0,16.9,8.62,27.1,43.0,3313,46.7,8.105609402601736,2.1540852006848756
476,88.0,9.0,17.3,3.58,19.6,1.0,1485,42.4,7.3031700519102,1.2753630797421789
477,87.0,9.0,43.1,4.46,21.2,0.0,786,39.2,6.6669567937014715,1.4951489902471942
478,87.0,9.0,43.1,4.68,21.6,0.0,780,39.2,6.6592939209656885,1.5432983236047462
479,88.0,9.0,36.1,3.79,20.0,0.0,807,39.2,6.693323669509106,1.332366282946543
480,88.0,9.0,42.0,4.48,20.8,1.0,790,39.6,6.67203294672689,1.4996232696411547
481,88.0,9.0,79.2,17.22,31.4,25.0,1100,40.0,7.003065459695553,2.846071557071592
482,88.0,9.0,100.0,19.74,32.9,59.0,5662,43.5,8.641532465848462,2.9826470846638955
483,88.0,9.0,100.0,109.97,35.3,79.0,5517,46.7,8.615589513453688,4.700207610416232
484,88.0,9.0,100.0,85.05,83.5,95.0,4087,48.6,8.315566483808956,4.44323933059966
485,88.0,9.0,100.0,17.36,31.8,104.0,4870,50.6,8.490849216281974,2.854168766835889
486,88.0,9.0,100.0,71.21,83.5,106.0,3534,50.6,8.170185653162607,4.265633272037005
487,88.0,9.0,15.7,9.88,29.4,88.0,3407,49.4,8.13358741795448,2.290512612974346
488,88.0,9.0,16.5,10.47,29.0,71.0,4160,46.3,8.333270353495694,2.3485141203934248
489,87.0,9.0,16.9,7.48,25.9,45.0,3043,43.9,8.020599150225594,2.0122329256762166
490,86.0,9.0,100.0,46.71,83.1,65.0,2429,42.7,7.795234929413865,3.8439582959227083
491,86.0,9.0,100.0,69.83,83.1,82.0,3388,45.5,8.127995056067105,4.246063731178436
492,86.0,9.0,100.0,89.18,83.1,96.0,4237,48.2,8.351610750862575,4.490656810412607
493,85.0,9.0,100.0,66.52,83.5,103.0,3228,49.8,8.07961802969963,4.1975026693577995
494,85.0,9.0,100.0,70.16,83.5,103.0,3487,50.2,8.156797046962431,4.250778362317063
495,86.0,9.0,17.6,8.94,27.1,90.0,3315,49.0,8.106212902921621,2.1905357010422395
496,85.0,9.0,16.9,7.29,25.9,85.0,2851,45.9,7.955425089263426,1.9865036831947687
497,85.0,9.0,50.2,15.16,31.4,86.0,2822,44.7,7.945201132767118,2.718660446177284
498,85.0,9.0,34.5,73.5,77.6,97.0,4224,44.3,8.34853782562284,4.297285419824233
499,84.0,9.0,23.1,12.6,30.2,84.0,4836,45.5,8.483843211941466,2.5336968933225084
500,84.0,9.0,63.1,16.22,31.0,56.0,4052,43.5,8.306965865615366,2.786245110339546
501,84.0,9.0,46.7,89.35,81.2,69.0,3769,40.0,8.234564993532457,4.492561252797379
502,84.0,9.0,22.7,15.05,32.2,78.0,5523,42.7,8.616676470082249,2.7113780576400655
503,84.0,9.0,18.4,10.1,28.2,56.0,3620,44.3,8.19422930509606,2.3125355228571096
504,84.0,9.0,100.0,61.93,83.5,60.0,2991,42.7,8.003363058964284,4.1260047310972325
505,85.0,9.0,18.0,7.78,26.3,64.0,2811,43.9,7.941295571262277,2.0515564667249966
506,85.0,9.0,100.0,64.56,52.2,76.0,3322,45.1,8.108322290474264,4.16759503945116
507,85.0,9.0,17.6,9.63,28.2,57.0,3648,46.7,8.201934351468346,2.264883329652189
508,85.0,9.0,18.4,6.44,24.7,22.0,2377,43.1,7.773594467780892,1.8625286953957534
509,85.0,9.0,33.7,3.86,19.6,3.0,819,40.0,6.708084085074071,1.3506674425440635
510,85.0,9.0,42.0,4.54,21.2,2.0,787,39.2,6.668228249688052,1.5129272323175496
511,86.0,9.0,63.1,13.3,30.6,22.0,1737,40.0,7.45991476681681,2.5877641104156752
512,86.0,9.0,83.5,30.25,36.5,39.0,2313,42.7,7.746300662663778,3.4094962175347012
513,86.0,9.0,96.1,24.54,33.7,50.0,2179,45.1,7.6866213354035455,3.200304480032561
514,86.0,10.0,33.7,12.03,29.8,47.0,2434,46.3,7.797291273958319,2.4874036131121033
515,86.0,10.0,76.1,20.85,33.3,53.0,2375,46.3,7.772752716889794,3.03735399620644
516,86.0,10.0,100.0,59.16,83.5,61.0,2829,47.5,7.947678571655049,4.080245654745912
517,86.0,10.0,16.9,4.13,21.2,26.0,889,44.3,6.790097236638764,1.4182776491036626
518,86.0,10.0,52.9,11.38,32.2,38.0,1094,42.7,6.997595983896003,2.431857516571643
519,86.0,10.0,55.3,41.22,38.4,54.0,3389,44.3,8.128290171902124,3.7189235997223804
520,86.0,10.0,100.0,60.53,83.5,76.0,2870,45.5,7.962067309102099,4.103139126424329
521,86.0,10.0,100.0,83.49,83.5,87.0,3992,48.2,8.292047637681856,4.424726876183391
522,87.0,10.0,18.4,11.69,29.8,73.0,4216,47.5,8.34664209045839,2.4587338610271727
523,86.0,10.0,18.8,15.44,33.3,74.0,3460,45.1,8.149023868340787,2.736961609363467
524,86.0,10.0,17.6,9.49,28.2,78.0,3522,44.7,8.16678428934008,2.250238717995909
525,86.0,10.0,100.0,79.24,50.2,85.0,3992,45.5,8.292047637681856,4.372481234450239
526,86.0,10.0,22.4,7.51,25.9,85.0,2800,46.3,7.937374696520438,2.016235598931827
527,86.0,10.0,17.6,7.63,25.9,66.0,2840,46.7,7.951559331507364,2.032087976357956
528,86.0,10.0,17.6,2.95,19.2,21.0,1339,43.1,7.199678346437999,1.0818055093347219
529,85.0,10.0,20.8,2.85,18.0,3.0,1073,39.2,6.978213743562665,1.0473193451576908
530,85.0,10.0,41.2,4.6,20.8,0.0,779,38.8,6.658011047154445,1.52605652088633
531,86.0,10.0,43.9,4.65,20.8,0.0,795,39.6,6.678342115912193,1.5368674346530053
532,86.0,10.0,39.6,4.62,20.8,0.0,805,40.8,6.690842278660799,1.5303949215438406
533,87.0,10.0,40.4,4.4,20.8,0.0,796,42.0,6.679599187100664,1.481604768196917
534,87.0,10.0,42.0,4.43,20.8,0.0,790,43.1,6.67203294672689,1.488399809790653
535,88.0,10.0,41.6,4.52,20.4,4.0,815,44.7,6.7031881144678565,1.5085122150830534
536,88.0,10.0,100.0,26.79,35.7,37.0,1826,45.9,7.509883061702559,3.2880287208838777
537,89.0,10.0,100.0,68.52,83.5,61.0,3168,48.6,8.060855753249973,4.227125688050198
538,89.0,10.0,18.4,60.45,76.1,75.0,4308,51.0,8.368229038508405,4.101816593603399
539,90.0,10.0,100.0,81.0,83.5,91.0,3901,52.5,8.268988209763002,4.394449167018117
540,90.0,10.0,100.0,96.31,83.5,105.0,4627,53.7,8.439663989123122,4.5675721659559105
541,91.0,10.0,18.0,13.56,30.6,99.0,5039,53.7,8.52496292887905,2.6071243562585593
542,91.0,10.0,100.0,101.24,83.5,95.0,4939,51.8,8.504918160743095,4.617493945554442
543,90.0,10.0,100.0,94.15,56.5,91.0,4685,50.2,8.45212119488597,4.54488926572451
544,90.0,10.0,26.7,12.75,29.8,82.0,4354,48.6,8.378850242024166,2.5455313500358048
545,90.0,10.0,100.0,87.64,83.5,98.0,4182,47.5,8.3385448802277,4.473237526137581
546,89.0,10.0,100.0,101.05,83.5,111.0,4945,49.0,8.506132244259037,4.615615453745721
547,89.0,10.0,65.1,36.81,36.9,115.0,3884,49.8,8.264620829668681,3.6057695745574603
548,88.0,10.0,18.0,10.36,29.0,109.0,3824,47.8,8.249052274432799,2.3379523333564287
549,88.0,10.0,100.0,72.88,83.5,119.0,3664,47.1,8.206310726066947,4.288814266672889
550,87.0,10.0,18.4,9.39,28.2,98.0,3492,45.1,8.158229917245862,2.2396453997164385
551,87.0,11.0,100.0,67.82,83.5,107.0,3349,43.1,8.116417073092801,4.216857151442405
552,86.0,11.0,100.0,39.12,32.9,115.0,5402,43.9,8.594524534537678,3.6666338707289885
553,86.0,11.0,100.0,79.82,83.5,122.0,3858,44.7,8.257904193724876,4.379774112148776
554,85.0,11.0,100.0,85.45,83.5,129.0,4122,45.9,8.324093761693005,4.44793142126435
555,85.0,11.0,100.0,90.17,83.5,132.0,4323,47.1,8.371704884898953,4.501696788601978
556,85.0,11.0,100.0,94.96,83.5,136.0,4419,47.5,8.393668705357035,4.553455760832162
557,85.0,11.0,100.0,93.44,83.5,138.0,4527,47.8,8.417814747656855,4.537319529781971
